proposal_short_id,validator_short_id,vote_code,voting_power,timestamp
1,68,2,0.000781,0
1,72,2,4e-06,0
1,5,2,0.00404,0
1,74,2,3.1e-05,0
1,75,2,1e-06,0
1,76,2,0.0,0
1,77,2,9.8e-05,0
1,78,2,0.0,0
1,79,2,2e-06,0
1,80,2,0.0,0
1,81,2,0.0,0
1,82,2,9e-06,0
1,32,2,0.0,0
1,83,2,0.0,0
1,84,2,0.0,0
1,85,2,0.0,0
1,86,2,0.000744,0
1,131,2,0.002055,0
1,87,2,0.0,0
1,88,2,0.0,0
1,89,2,0.0,0
1,90,2,0.0,0
1,91,2,0.0,0
1,10,2,0.004389,0
1,92,2,0.0,0
1,93,2,0.0,0
1,94,2,0.0,0
1,95,2,0.0,0
1,34,2,0.0,0
1,96,2,0.0,0
1,97,2,9e-06,0
1,98,2,0.0,0
1,99,2,0.0,0
1,110,2,0.0,0
1,111,2,0.0,0
1,112,2,0.0,0
1,31,2,0.001941,0
1,45,2,0.005258,0
1,113,2,0.0,0
1,114,2,0.004057,0
1,107,2,0.001937,0
1,3,2,0.003929,0
1,115,2,0.0,0
1,116,2,0.0,0
1,148,2,0.0,0
1,149,2,0.0,0
1,58,2,0.00315,0
1,153,2,0.000764,0
1,154,2,0.0,0
1,155,2,0.001246,0
1,108,2,0.003171,0
1,130,2,0.012393,0
1,137,2,0.023548,0
1,156,2,0.0,0
1,157,2,0.0,0
1,158,2,0.0,0
1,159,2,0.0,0
1,65,2,0.016195,0
1,160,2,0.000725,0
1,161,2,0.000115,0
1,103,2,0.004396,0
1,162,2,2e-06,0
1,105,2,0.051224,0
1,163,2,0.0,0
1,164,2,0.0,0
1,165,2,0.0,0
1,20,2,0.045946,0
1,59,2,0.001274,0
1,168,2,0.0,0
1,169,2,1e-06,0
1,170,2,0.0,0
1,171,2,0.0,0
1,16,2,0.004118,0
1,152,2,0.003075,0
1,104,2,0.000947,0
1,142,2,0.00518,0
1,198,2,6.1e-05,0
1,203,2,0.000107,0
1,204,2,0.0,0
1,205,2,3.7e-05,0
1,125,2,0.004672,0
1,12,2,0.001152,0
1,201,2,0.0,0
1,202,2,0.0,0
1,206,2,0.0,0
1,207,2,1e-06,0
1,208,2,0.0,0
1,209,2,0.0,0
1,150,2,1e-06,0
1,210,2,1e-06,0
1,187,2,0.0,0
1,4,2,0.001498,0
1,28,2,0.0058,0
1,188,2,2.9e-05,0
1,174,2,4e-05,0
1,211,2,0.0,0
1,133,2,0.042876,0
1,212,2,0.0,0
1,121,2,0.024393,0
1,190,2,0.0,0
10,68,2,0.000781,0
10,72,2,4e-06,0
10,74,2,3.1e-05,0
10,76,2,0.0,0
10,77,2,9.8e-05,0
10,78,2,0.0,0
10,80,2,0.0,0
10,81,2,0.0,0
10,82,2,9e-06,0
10,32,2,0.0,0
10,83,2,0.0,0
10,85,2,0.0,0
10,86,2,0.000744,0
10,131,2,0.002055,0
10,87,2,0.0,0
10,88,2,0.0,0
10,89,2,0.0,0
10,90,2,0.0,0
10,91,2,0.0,0
10,92,2,0.0,0
10,93,2,0.0,0
