proposal_short_id,validator_short_id,vote_code,voting_power,timestamp
1,2924,2,0.00226,0
1,2925,2,0.0,0
1,2926,2,0.0,0
1,2964,2,0.032235,0
1,2928,2,0.009279,0
1,2886,2,0.004229,0
1,2918,2,0.015881,0
1,2929,2,0.001542,0
1,2930,2,0.00165,0
1,2898,2,0.01814,0
1,2931,2,0.015185,0
1,2916,2,0.001317,0
1,2932,2,2e-06,0
1,2933,2,0.0,0
1,2934,2,0.0,0
1,2934,2,0.0,0
1,2907,2,0.035343,0
1,2896,2,0.011356,0
1,2935,2,0.0,0
1,2936,2,0.0,0
1,2888,2,0.040007,0
1,2937,2,0.0,0
1,2938,2,0.0,0
1,2939,2,0.008106,0
1,2940,2,0.000293,0
1,2941,2,0.002491,0
1,2942,2,0.000118,0
1,2904,2,0.001352,0
1,2943,2,6e-06,0
1,2891,2,0.000502,0
1,2945,2,0.0,0
1,2946,2,0.0,0
1,2947,2,0.0,0
1,2948,2,2.1e-05,0
1,2949,2,1e-06,0
1,2950,2,0.002102,0
1,2915,2,0.002533,0
1,2903,2,0.033634,0
1,2951,2,3.4e-05,0
1,2952,2,0.000332,0
1,2953,2,2.7e-05,0
1,2954,2,0.017862,0
1,2955,2,0.00335,0
1,2884,2,0.023829,0
1,2956,2,0.110241,0
1,2890,2,0.001656,0
1,2957,2,0.000138,0
1,2958,2,0.0,0
1,2959,2,0.000352,0
1,2960,2,2.4e-05,0
1,2980,2,0.010053,0
1,2975,2,0.004531,0
1,2961,2,0.00296,0
1,2976,2,0.003542,0
1,2976,2,0.002277,0
1,2986,2,0.000163,0
1,2997,2,3.3e-05,0
1,3009,2,0.008956,0
1,3004,2,0.000228,0
1,3022,2,0.0,0
1,3023,2,0.0,0
1,2994,2,2.5e-05,0
1,2972,2,0.000841,0
1,3015,2,9e-06,0
1,3024,2,0.0,0
1,3025,2,0.0,0
1,2987,2,0.017143,0
1,2987,2,0.0,0
1,3026,2,0.0,0
1,2990,2,7e-06,0
1,3027,2,0.0,0
1,3005,2,0.000205,0
1,2993,2,9e-06,0
1,2910,2,0.009755,0
1,3028,2,0.0,0
1,2984,2,0.000151,0
1,2978,2,0.003832,0
1,3008,2,8.1e-05,0
1,3029,2,0.0,0
1,3030,2,0.0,0
1,2924,2,0.00226,0
1,2925,2,0.0,0
1,2926,2,0.0,0
1,2964,2,0.032235,0
1,2928,2,0.009279,0
1,2886,2,0.004229,0
1,2918,2,0.015881,0
1,2929,2,0.001542,0
1,2930,2,0.00165,0
1,2898,2,0.01814,0
1,2931,2,0.015185,0
1,2916,2,0.001317,0
1,2932,2,2e-06,0
1,2933,2,0.0,0
1,2934,2,0.0,0
