proposal_short_id,validator_short_id,vote_code,voting_power,timestamp
1,1270,2,0.0,0
1,1271,2,0.0,0
1,1271,2,0.0,0
1,1273,2,0.0,0
1,1274,2,0.0,0
1,1275,2,0.0,0
1,1276,2,4e-06,0
1,1316,2,0.005638,0
1,1278,2,0.0,0
1,1279,2,0.031456,0
1,1280,2,6e-06,0
1,1219,2,0.037125,0
1,1282,2,0.0,0
1,1283,2,1.9e-05,0
1,1284,2,0.0,0
1,1285,2,0.0,0
1,1247,2,0.001146,0
1,1252,2,0.00072,0
1,1324,2,0.028421,0
1,1288,2,0.02736,0
1,1290,2,1.2e-05,0
1,1254,2,0.001662,0
1,1292,2,5.4e-05,0
1,1223,2,0.048191,0
1,1293,2,0.000695,0
1,1294,2,2e-06,0
1,1295,2,1.7e-05,0
1,1296,2,0.0,0
1,1242,2,0.003271,0
1,1297,2,7e-06,0
1,1298,2,0.017334,0
1,1299,2,0.000324,0
1,1300,2,0.000643,0
1,1301,2,0.0,0
1,1302,2,0.000252,0
1,1303,2,0.0,0
1,1216,2,0.003263,0
1,1326,2,0.000264,0
1,1327,2,0.000193,0
1,1327,2,0.0,0
1,1328,2,9.7e-05,0
1,1329,2,0.000738,0
1,1330,2,1.7e-05,0
1,1331,2,0.0,0
1,1332,2,0.006352,0
1,1339,2,0.001443,0
1,1334,2,0.000236,0
1,1340,2,6e-06,0
1,1230,2,0.007592,0
1,1308,5,0.015631,1639703015000
1,1307,5,0.014159,1639703306000
1,1304,5,9e-06,1639703937000
1,1217,5,0.04205,1639704683000
1,1258,5,0.019738,1639705234000
1,1287,5,0.000224,1639707163000
1,1260,5,0.001889,1639712567000
1,1263,5,0.005648,1639712813000
1,1243,5,0.009812,1639714216000
1,1402,5,2e-06,1639714342000
1,1239,5,0.01235,1639714444000
1,1439,0,0.022258,1639715135000
1,1360,5,0.000571,1639715476000
1,1322,5,0.021233,1639717131000
1,1257,5,0.083125,1639717541000
1,1256,5,0.002588,1639718790000
1,1277,5,0.000369,1639719181000
1,1391,5,0.008873,1639719224000
1,1417,5,0.000219,1639719621000
1,1226,5,0.026961,1639719931000
1,1393,5,0.000728,1639719931000
1,1228,5,0.036938,1639720307000
1,1255,5,0.001595,1639720976000
1,1249,5,0.002636,1639722161000
1,1378,5,0.002442,1639722198000
1,1266,5,0.001396,1639722787000
1,1253,5,0.001599,1639724240000
1,1289,5,0.000269,1639724562000
1,1281,5,0.000288,1639727698000
1,1376,5,0.0,1639728614000
1,1344,5,0.001319,1639728640000
1,1383,5,0.012273,1639728905000
1,1250,5,0.002501,1639729057000
1,1357,5,0.000356,1639737727000
1,1367,5,0.020066,1639738827000
1,1430,5,0.00023,1639740743000
1,1259,5,0.00078,1639743504000
1,1244,5,0.012376,1639746434000
1,1264,5,0.006979,1639746472000
1,1432,5,0.000392,1639750353000
1,1291,5,0.00074,1639758879000
1,1312,5,0.010514,1639778347000
1,1345,5,0.001579,1639779082000
1,1222,5,0.013194,1639784299000
1,1398,5,0.011198,1639786112000
1,1221,5,0.027669,1639789787000
1,1373,5,0.000352,1639795702000
1,1248,5,0.000623,1639801201000
1,1246,5,0.003812,1639804301000
1,1235,5,0.004973,1639809017000
1,1315,5,0.003934,1639813396000
1,1338,5,0.002351,1639813522000
1,1371,1,0.003251,1639817910000
1,1319,5,0.018722,1639821383000
1,1333,5,0.0,1639837529000
1,1325,5,0.000954,1639843763000
1,1389,5,0.000411,1639847420000
1,1225,0,0.03124,1639866807000
1,1269,5,0.000251,1639867870000
10,1270,2,0.0,0
10,1259,2,0.00078,0
10,1271,2,0.0,0
10,1271,2,0.0,0
10,1273,2,0.0,0
10,1274,2,0.0,0
10,1275,2,0.0,0
10,1276,2,4e-06,0
10,1316,2,0.005638,0
10,1278,2,0.0,0
10,1279,2,0.031456,0
10,1280,2,6e-06,0
10,1283,2,1.9e-05,0
10,1284,2,0.0,0
10,1285,2,0.0,0
10,1247,2,0.001146,0
10,1252,2,0.00072,0
10,1288,2,0.02736,0
10,1290,2,1.2e-05,0
10,1292,2,5.4e-05,0
10,1294,2,2e-06,0
10,1295,2,1.7e-05,0
10,1296,2,0.0,0
10,1242,2,0.003271,0
10,1297,2,7e-06,0
