proposal_short_id,validator_short_id,vote_code,voting_power,timestamp
1,1087,5,0.000177,1646337276000
1,1068,5,1e-06,1646337555000
1,901,5,0.003457,1646337614000
1,922,5,0.004892,1646337703000
1,1072,5,0.000223,1646337875000
1,1003,5,0.003012,1646338198000
1,1031,5,0.011257,1646338233000
1,1184,5,4e-06,1646338453000
1,1054,5,0.0,1646338636000
1,1183,5,1.1e-05,1646338642000
1,926,5,0.001428,1646338677000
1,1147,5,0.0,1646338683000
1,1078,5,0.000816,1646338695000
1,1056,5,0.004438,1646338836000
1,1091,5,0.0,1646338848000
1,914,5,0.001723,1646338913000
1,968,5,0.00604,1646338960000
1,977,5,0.006765,1646339190000
1,1051,5,0.0097,1646339214000
1,987,5,0.01124,1646339220000
1,1139,3,0.0,1646339516000
1,1015,5,0.000586,1646339867000
1,1089,5,1.1e-05,1646339891000
1,1049,5,0.008642,1646340104000
1,1118,5,0.000198,1646340146000
1,907,5,0.001817,1646340324000
1,1082,5,7.8e-05,1646340396000
1,857,5,0.019833,1646340569000
1,1182,5,0.0,1646340599000
1,896,5,0.103734,1646340813000
1,893,5,0.0,1646341123000
1,892,5,3e-06,1646341254000
1,1012,5,0.016915,1646341365000
1,1154,5,0.0,1646341709000
1,877,5,0.004528,1646341948000
1,1156,5,0.0,1646342412000
1,1170,5,0.0,1646342424000
1,1161,5,0.0,1646342471000
1,918,5,0.001346,1646342549000
1,1000,5,0.0,1646342662000
1,1080,5,9.3e-05,1646343135000
1,958,5,0.001273,1646343891000
1,1181,5,5e-06,1646343950000
1,1128,5,0.0,1646345344000
1,1016,5,0.000813,1646345350000
1,860,5,0.006717,1646345796000
1,1037,5,0.004027,1646345845000
1,928,5,0.004419,1646346579000
1,1052,5,0.001602,1646346579000
1,875,5,0.022498,1646346757000
1,869,5,0.000826,1646347272000
1,1146,5,1e-06,1646347474000
1,1060,5,2e-06,1646348153000
1,1163,5,2.5e-05,1646348630000
1,1168,5,8.8e-05,1646348987000
1,855,5,0.019132,1646349998000
1,1180,5,1.5e-05,1646350335000
1,1180,5,2e-06,1646350335000
1,937,5,0.002581,1646350703000
1,866,5,0.018473,1646351233000
1,951,5,0.000146,1646352312000
1,878,5,0.022071,1646352660000
1,969,5,1e-06,1646352958000
1,945,5,5e-06,1646354148000
1,1113,5,0.000651,1646354285000
1,1113,5,0.000574,1646354285000
1,1113,5,5.8e-05,1646354285000
1,1167,5,0.0,1646354362000
1,884,0,0.00114,1646356138000
1,1133,5,0.0,1646356227000
1,1075,5,1.3e-05,1646358877000
1,885,0,0.006166,1646359960000
1,1064,5,8.4e-05,1646360193000
1,1064,5,1.3e-05,1646360193000
1,1064,5,0.0,1646360193000
1,1061,5,0.000269,1646360328000
1,1159,5,0.0,1646360406000
1,1150,5,0.0,1646361643000
1,1026,5,0.000638,1646362093000
1,942,5,0.0,1646363119000
1,1032,5,0.011115,1646364506000
1,905,5,0.001012,1646365932000
1,1120,5,0.003279,1646367517000
1,1179,5,2e-06,1646369162000
1,1111,5,0.0,1646370479000
1,949,5,3e-06,1646370743000
1,1160,5,0.0,1646375542000
1,1019,0,0.003449,1646375684000
1,1013,5,0.001232,1646376021000
1,1141,5,1e-06,1646376656000
1,1165,5,4e-06,1646376989000
1,927,5,0.001815,1646379920000
1,1099,5,0.006079,1646380086000
1,1099,5,1.9e-05,1646380086000
1,1131,5,0.0,1646381085000
1,1094,5,0.0,1646381896000
1,886,5,0.019516,1646382271000
1,912,5,0.014961,1646386359000
1,999,5,0.000261,1646388120000
1,999,5,7e-05,1646388120000
