proposal_short_id,validator_short_id,vote_code,voting_power,timestamp
1,259,2,0.009277,0
1,260,2,0.009378,0
1,261,2,0.0,0
1,262,2,0.0,0
1,248,2,0.018593,0
1,250,2,0.019742,0
1,238,2,0.016423,0
1,264,2,0.0,0
1,217,2,0.01078,0
1,265,2,0.039222,0
1,266,2,0.0,0
1,221,2,0.020602,0
1,268,2,3.7e-05,0
1,239,2,0.021098,0
1,257,2,0.024708,0
1,247,2,0.000223,0
1,269,2,0.008742,0
1,270,2,0.005401,0
1,234,2,0.018386,0
1,271,2,0.0,0
1,305,2,0.0,0
1,272,2,0.037281,0
1,274,2,1e-06,0
1,275,2,0.026802,0
1,277,2,0.0,0
1,278,2,0.0,0
1,236,2,0.017546,0
1,279,2,0.0,0
1,280,2,0.0,0
1,256,2,0.011895,0
1,246,2,0.009289,0
1,223,2,0.006602,0
1,281,2,1e-06,0
1,282,2,0.000114,0
1,237,2,0.019524,0
1,283,2,0.0,0
1,228,2,0.006578,0
1,214,2,0.005441,0
1,284,2,0.000169,0
1,285,2,0.015959,0
1,225,2,0.010396,0
1,245,2,0.006804,0
1,252,2,0.015466,0
1,302,2,0.000133,0
1,286,2,0.016736,0
1,288,2,0.0,0
1,227,2,0.009631,0
1,242,2,0.011812,0
1,289,2,0.0,0
1,290,2,0.01555,0
1,229,2,0.007121,0
1,291,2,0.006172,0
1,292,2,0.037936,0
1,293,2,0.014767,0
1,299,2,0.003196,0
1,303,2,0.002871,0
1,255,2,0.007721,0
1,311,2,0.0,0
1,314,2,0.0,0
1,267,5,0.016536,1642179654000
1,273,5,0.022259,1642183207000
1,320,5,1e-06,1642183240000
1,323,5,0.0,1642183251000
1,322,5,0.0,1642183262000
1,321,5,0.0,1642183273000
1,304,5,0.020073,1642185137000
1,253,5,0.01894,1642185305000
1,276,5,0.0,1642186222000
1,230,5,0.023279,1642186873000
1,222,5,0.01599,1642186982000
1,235,5,0.022624,1642187117000
1,243,5,0.021806,1642188560000
1,298,5,0.01793,1642190430000
1,294,5,0.01088,1642190468000
1,226,5,0.008925,1642245380000
10,259,2,0.009277,0
10,260,2,0.009378,0
10,261,2,0.0,0
10,262,2,0.0,0
10,248,2,0.018593,0
10,250,2,0.019742,0
10,238,2,0.016423,0
10,264,2,0.0,0
10,217,2,0.01078,0
10,265,2,0.039222,0
10,266,2,0.0,0
10,268,2,3.7e-05,0
10,257,2,0.024708,0
10,247,2,0.000223,0
10,269,2,0.008742,0
10,270,2,0.005401,0
10,271,2,0.0,0
10,305,2,0.0,0
