proposal_short_id,validator_short_id,vote_code,voting_power,timestamp
1,1637,2,3.6e-05,0
1,1639,2,1e-06,0
1,1628,2,0.014705,0
1,1640,2,0.0,0
1,1629,2,0.009904,0
1,1641,2,1.3e-05,0
1,1642,2,0.000149,0
1,1687,2,0.000152,0
1,1609,2,0.000307,0
1,1609,2,0.000219,0
1,1697,2,2.1e-05,0
1,1614,2,0.001301,0
1,1644,2,0.0,0
1,1645,2,1e-06,0
1,1711,2,0.00016,0
1,1711,2,0.000129,0
1,1711,2,0.0,0
1,1711,2,0.0,0
1,1711,2,0.0,0
1,1646,2,2.9e-05,0
1,1647,2,0.015559,0
1,1574,2,0.021597,0
1,1648,2,1e-06,0
1,1649,2,0.0,0
1,1650,2,0.000111,0
1,1651,2,6.3e-05,0
1,1652,2,0.0,0
1,1653,2,0.0,0
1,1654,2,1.5e-05,0
1,1599,2,0.0001,0
1,1599,2,0.0,0
1,1656,2,1e-06,0
1,1657,2,0.0,0
1,1658,2,0.0,0
1,1659,2,0.0,0
1,1660,2,0.00346,0
1,1660,2,0.0,0
1,1661,2,1e-06,0
1,1663,2,0.0,0
1,1664,2,0.0,0
1,1665,2,0.000193,0
1,1666,2,0.0,0
1,1667,2,0.013968,0
1,1668,2,0.061458,0
1,1669,2,0.0,0
1,1670,2,0.0,0
1,1671,2,0.0,0
1,1672,2,3.4e-05,0
1,1673,2,1.1e-05,0
1,1675,2,0.0,0
1,1685,2,0.018048,0
1,1685,2,0.0,0
1,1685,2,0.0,0
1,1688,2,0.0,0
1,1773,5,0.0,1616765737000
1,1744,5,0.004095,1616766628000
1,1674,5,0.023836,1616767308000
1,1622,5,0.003603,1616767776000
1,1594,5,0.021376,1616768131000
1,1605,5,0.017417,1616768408000
1,1624,5,0.004364,1616768486000
1,1633,5,0.029434,1616771795000
1,1699,5,0.007428,1616772705000
1,1655,5,0.003691,1616775908000
1,1706,5,0.004138,1616783127000
1,1680,5,0.025619,1616791198000
1,1607,5,0.013646,1616794302000
1,1735,5,0.014477,1616812189000
1,1781,5,2e-06,1616850972000
1,1781,5,0.0,1616850972000
1,1736,5,0.000128,1616852242000
1,1710,5,0.000169,1616855654000
1,1710,5,0.0,1616855654000
1,1625,5,0.004427,1616856756000
1,1762,5,0.005091,1616862066000
1,1763,5,0.001366,1616862137000
1,1764,5,0.008277,1616864500000
1,1774,5,0.003467,1616890996000
1,1779,5,0.004537,1616900427000
1,1709,5,0.026629,1616900661000
1,1597,5,0.003506,1616949658000
1,1724,5,0.003611,1616983548000
1,1772,5,0.0,1616983955000
1,1578,5,0.004764,1616988533000
1,1676,5,0.00796,1616995041000
1,1579,5,0.007276,1616999110000
1,1776,5,0.003449,1617000081000
1,1776,5,0.0,1617000081000
1,1681,5,0.003591,1617002666000
1,1679,5,0.006263,1617009027000
1,1759,5,0.003461,1617009494000
1,1585,5,0.012795,1617009956000
1,1758,5,0.000145,1617009989000
1,1684,5,0.028908,1617016754000
1,1731,5,0.009034,1617021517000
1,1733,5,0.004941,1617021576000
1,1634,5,0.021778,1617030216000
1,1729,5,0.034279,1617042112000
1,1591,5,0.011186,1617077596000
1,1626,5,0.003461,1617077793000
1,1753,5,0.02014,1617089337000
1,1780,5,0.002303,1617093221000
1,1595,5,0.000132,1617100195000
1,1749,5,0.007266,1617100975000
1,1617,5,0.001331,1617101322000
1,1583,5,0.000217,1617101715000
1,1601,5,0.000146,1617106229000
1,1589,5,0.001899,1617110046000
1,1588,5,0.001303,1617110171000
1,1590,5,0.002533,1617114901000
1,1606,5,0.000134,1617117385000
1,1618,5,0.026819,1617117614000
1,1615,5,0.000173,1617165328000
1,1581,5,0.000377,1617171341000
1,1782,5,0.003483,1617189070000
10,1637,2,3.6e-05,0
10,1639,2,1e-06,0
10,1710,2,0.000169,0
10,1710,2,0.0,0
10,1628,2,0.014705,0
10,1640,2,0.0,0
10,1629,2,0.009904,0
10,1641,2,1.3e-05,0
10,1642,2,0.000149,0
10,1687,2,0.000152,0
10,1609,2,0.000307,0
10,1609,2,0.000219,0
10,1697,2,2.1e-05,0
10,1644,2,0.0,0
10,1646,2,2.9e-05,0
