proposal_short_id,validator_short_id,vote_code,voting_power,timestamp
1,2283,2,0.0,0
1,2284,2,1e-05,0
1,2258,2,3.6e-05,0
1,2286,2,0.046883,0
1,2285,2,0.047482,0
1,2287,2,0.0,0
1,2288,2,1.1e-05,0
1,2291,2,0.0,0
1,2289,2,0.013957,0
1,2293,2,4e-06,0
1,2294,2,0.042322,0
1,2295,2,0.0,0
1,2297,2,0.0,0
1,2298,2,5e-06,0
1,2300,2,0.046883,0
1,2301,2,0.046886,0
1,2302,2,0.0,0
1,2303,2,0.0,0
1,2304,2,0.034609,0
1,2305,2,2e-06,0
1,2306,2,9e-06,0
1,2310,2,3.4e-05,0
1,2307,2,0.0,0
1,2307,2,0.0,0
1,2308,2,9e-06,0
1,2309,2,0.008439,0
1,2311,2,0.0,0
1,2312,2,0.0,0
1,2313,2,4e-06,0
1,2314,2,0.000148,0
1,2315,2,0.0,0
1,2316,2,6.1e-05,0
1,2316,2,0.0,0
1,2317,2,1.9e-05,0
1,2318,2,0.0,0
1,2319,2,0.000972,0
1,2356,2,1.3e-05,0
1,2320,2,1e-06,0
1,2321,2,1e-05,0
1,2323,2,0.008569,0
1,2257,2,0.001886,0
1,2324,2,0.000149,0
1,2325,2,7.3e-05,0
1,2326,2,0.0,0
1,2327,2,0.0,0
1,2279,2,1e-05,0
1,2328,2,0.0,0
1,2329,2,9e-06,0
1,2330,2,0.017618,0
1,2331,2,2e-06,0
1,2332,2,1e-06,0
1,2333,2,2e-06,0
1,2334,2,0.006253,0
1,2335,2,8e-06,0
1,2336,2,0.0,0
1,2337,2,3.7e-05,0
1,2338,2,1e-05,0
1,2339,2,0.0,0
1,2357,2,1.6e-05,0
1,2358,2,0.022505,0
1,2360,2,3e-06,0
1,2361,2,0.002858,0
1,2362,2,1e-06,0
1,2381,2,0.0,0
1,2381,2,0.0,0
1,2414,2,0.0,0
1,2412,2,7e-06,0
1,2252,5,0.008515,1731327745000
1,2359,5,0.042241,1731327960000
1,2276,5,9e-06,1731329785000
1,2253,5,1.2e-05,1731331077000
