proposal_short_id,validator_short_id,vote_code,voting_power,timestamp
1,3086,2,0.000223,0
1,3087,2,9e-06,0
1,3088,2,0.003279,0
1,3046,2,0.0,0
1,3080,2,0.006192,0
1,3055,2,0.032386,0
1,3090,2,0.009242,0
1,3040,2,0.00662,0
1,3091,2,0.015884,0
1,3092,2,0.0,0
1,3093,2,0.0,0
1,3094,2,0.0,0
1,3049,2,0.00735,0
1,3095,2,0.00574,0
1,3064,2,0.007265,0
1,3096,2,2e-06,0
1,3097,2,0.000102,0
1,3098,2,0.003,0
1,3053,2,0.009741,0
1,3100,2,0.0,0
1,3047,2,0.011884,0
1,3101,2,3e-06,0
1,3102,2,0.007153,0
1,3104,2,0.0,0
1,3106,2,0.006788,0
1,3107,2,0.000139,0
1,3071,2,0.008979,0
1,3108,2,0.000153,0
1,3110,2,0.0,0
1,3045,2,0.003243,0
1,3111,2,0.0,0
1,3059,2,1.4e-05,0
1,3186,2,0.005039,0
1,3114,2,1.1e-05,0
1,3115,2,0.018701,0
1,3116,2,0.0,0
1,3042,2,0.056709,0
1,3119,2,0.0,0
1,3120,2,9.3e-05,0
1,3076,2,0.017493,0
1,3068,2,0.014473,0
1,3121,2,1.3e-05,0
1,3122,2,0.004164,0
1,3123,2,0.001367,0
1,3124,2,7e-06,0
1,3125,2,0.001073,0
1,3126,2,0.0,0
1,3063,2,2.1e-05,0
1,3183,2,0.001741,0
1,3127,2,0.001906,0
1,3034,2,0.005828,0
1,3128,2,0.002563,0
1,3129,2,0.007366,0
1,3130,2,0.006156,0
1,3061,2,0.002571,0
1,3132,2,0.0,0
1,3039,2,0.007256,0
1,3060,2,0.006957,0
1,3133,2,8e-06,0
1,3134,2,0.006608,0
1,3037,2,0.008499,0
1,3136,2,9e-06,0
1,3137,2,0.024521,0
1,3138,2,0.001122,0
1,3139,2,0.000177,0
1,3188,2,0.005889,0
1,3082,2,0.001431,0
1,3141,2,0.0,0
1,3142,2,0.00036,0
1,3143,2,0.000857,0
1,3144,2,6e-06,0
1,3073,2,0.00597,0
1,3146,2,0.00269,0
1,3147,2,0.01266,0
1,3058,2,0.001152,0
1,3152,2,0.002157,0
1,3153,2,7e-06,0
1,3154,2,0.015313,0
1,3155,2,0.005263,0
1,3156,2,0.006951,0
1,3166,2,0.0,0
1,3180,2,0.006087,0
1,3167,2,6e-06,0
1,3169,2,8.4e-05,0
1,3170,2,0.002066,0
1,3171,2,0.00016,0
1,3172,2,0.001911,0
1,3165,5,0.000847,1639453606000
1,3033,5,0.0086,1639457861000
1,3075,5,0.008302,1639550035000
1,3195,5,0.007361,1639550052000
1,3194,5,0.007683,1639550081000
1,3162,5,0.003487,1639550200000
1,3081,5,0.006367,1639550349000
1,3048,5,0.00755,1639550525000
1,3066,5,0.006788,1639550661000
1,3109,5,0.004661,1639550987000
1,3190,5,0.00676,1639552005000
1,3113,5,0.001614,1639552011000
1,3117,5,0.004393,1639552306000
1,3054,5,0.009591,1639552839000
1,3070,5,0.005417,1639553417000
1,3057,5,0.005976,1639553452000
1,3209,5,0.003629,1639556809000
1,3118,5,3.3e-05,1639556975000
1,3103,5,9.9e-05,1639557952000
1,3065,5,0.006762,1639559121000
1,3208,5,0.007235,1639559324000
1,3112,5,2.9e-05,1639560092000
1,3149,5,0.006791,1639561642000
1,3032,5,0.002535,1639564517000
1,3164,5,0.003529,1639565847000
1,3150,5,0.001991,1639566891000
1,3074,5,0.015238,1639569152000
1,3213,5,0.0,1639575488000
1,3067,5,0.016765,1639578701000
1,3160,5,0.007108,1639579449000
1,3077,5,0.005972,1639580663000
1,3056,5,0.005955,1639581000000
1,3219,5,6.9e-05,1639581293000
1,3148,5,0.001114,1639585128000
1,3089,5,1e-06,1639588058000
1,3184,5,0.001564,1639588687000
1,3157,5,0.006708,1639589278000
1,3051,5,0.005806,1639613374000
1,3181,5,0.002993,1639629563000
1,3131,5,0.00026,1639643079000
1,3105,5,2e-06,1639645987000
1,3145,5,0.003068,1639678834000
1,3151,5,1e-06,1639684326000
10,3086,2,0.000223,0
10,3087,2,9e-06,0
10,3088,2,0.003279,0
10,3046,2,0.0,0
10,3080,2,0.006192,0
10,3090,2,0.009242,0
10,3040,2,0.00662,0
10,3091,2,0.015884,0
10,3093,2,0.0,0
10,3094,2,0.0,0
10,3049,2,0.00735,0
10,3064,2,0.007265,0
10,3097,2,0.000102,0
10,3098,2,0.003,0
10,3053,2,0.009741,0
10,3100,2,0.0,0
10,3047,2,0.011884,0
10,3102,2,0.007153,0
10,3103,2,9.9e-05,0
10,3048,2,0.00755,0
10,3104,2,0.0,0
10,3105,2,2e-06,0
10,3107,2,0.000139,0
10,3071,2,0.008979,0
10,3108,2,0.000153,0
10,3110,2,0.0,0
10,3056,2,0.005955,0
10,3045,2,0.003243,0
10,3111,2,0.0,0
10,3112,2,2.9e-05,0
10,3115,2,0.018701,0
10,3164,2,0.003529,0
10,3116,2,0.0,0
10,3118,2,3.3e-05,0
10,3119,2,0.0,0
10,3120,2,9.3e-05,0
10,3068,2,0.014473,0
10,3121,2,1.3e-05,0
10,3122,2,0.004164,0
10,3123,2,0.001367,0
10,3126,2,0.0,0
10,3063,2,2.1e-05,0
10,3183,2,0.001741,0
10,3127,2,0.001906,0
10,3034,2,0.005828,0
10,3128,2,0.002563,0
10,3129,2,0.007366,0
10,3130,2,0.006156,0
10,3131,2,0.00026,0
10,3061,2,0.002571,0
10,3132,2,0.0,0
10,3039,2,0.007256,0
10,3133,2,8e-06,0
10,3134,2,0.006608,0
10,3136,2,9e-06,0
10,3188,2,0.005889,0
10,3082,2,0.001431,0
10,3141,2,0.0,0
